"REF_DATE","GEO","DGUID","Class of electricity producer","Type of electricity generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-01","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2019-01","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","1072803","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","109408","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","874871","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","883","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","87641","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Solar","Megawatt hours","210","units","0","v1059484915","4.2.9","0","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v1059484815","4.2.10","0","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","27003","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","","..","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","","..","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484843","4.3.11","15440","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","11563","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2019-01","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2019-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","1001097","","","","0"
"2019-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","96675","","","","0"
"2019-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2019-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2019-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","798250","","","","0"
"2019-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","0","","","","0"
"2019-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","106172","","","","0"
"2019-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2019-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","973533","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","96675","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","783103","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","0","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","93755","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Solar","Megawatt hours","210","units","0","v1059484915","4.2.9","0","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Other types of electricity generation","Megawatt hours","210","units","0","v1059484815","4.2.10","0","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","27564","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","","..","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","","..","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, industries","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484843","4.3.11","15147","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, industries","Tidal power turbine","Megawatt hours","210","units","0","v1059484884","4.3.7","0","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","12417","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, industries","Solar","Megawatt hours","210","units","0","v1059484916","4.3.9","0","","","","0"
"2019-02","Nova Scotia","2016A000212","Electricity producers, industries","Other types of electricity generation","Megawatt hours","210","units","0","v1059484816","4.3.10","0","","","","0"
"2019-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","1005501","","","","0"
"2019-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","87293","","","","0"
"2019-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","","..","","","0"
"2019-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","","..","","","0"
"2019-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484841","4.1.11","801075","","","","0"
"2019-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","37","","","","0"
"2019-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","117096","","","","0"
"2019-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Solar","Megawatt hours","210","units","0","v1059484914","4.1.9","0","","","","0"
"2019-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units","0","v1059484814","4.1.10","0","","","","0"
"2019-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","974480","","","","0"
"2019-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","87293","","","","0"
"2019-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","","..","","","0"
"2019-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","","..","","","0"
"2019-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units","0","v1059484842","4.2.11","783112","","","","0"
"2019-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","37","","","","0"
